like1,parclab,parcf,parcr,parcw,parcl,parcs,parclspan,parlma,parf_auto,parf_fol,parf_lab,parTheta,partheta_min,partheta_woo,partheta_roo,partheta_lit,partheta_som,pard_onset,parcronset,pard_fall,parcrfall,parCI,parlidf,parcab,parRUB,parRdsc,parCB6F,pargm,parBallBerrySlope,parBallBerry0,chain
0.106508896,483.2388,11.084919,1507.5477,12150.988,-197.18279,32580.682,1.8782129,109.29718,0.36188567,0.26486224,0.44850355,0.06774342,0.005303519,0.00020898582,0.003439918,-0.0005025801,8.154549e-05,172.78587,51.827667,257.29544,9.327444,0.84738266,47.958992,63.351803,68.91295,0.0038325181,97.58182,1.5339789,5.766194,0.0060453853,0.0
inf,212.87141,10.15726,1775.3204,21669.186,-9.082227,21993.469,-0.06687004,118.042305,0.3378752,0.31955963,0.48970565,0.0641756,0.0044832025,0.00025913594,0.0043569556,5.5021246e-05,-0.00017944988,162.70055,55.72971,246.59256,37.501816,0.7911234,57.46401,60.75383,65.69685,0.0010321991,84.214806,0.2994859,5.884987,0.09499756,0.0
0.9999882,466.57648,10.9096,1087.5332,20227.578,-15.741672,33972.953,2.6397974,101.030365,0.38519776,0.40172482,0.5282434,0.07388294,0.003577623,0.00019894447,0.00343026,-0.0017731405,-0.00017537766,191.17264,29.869097,240.62077,39.358025,0.8763519,64.3357,53.272785,51.997864,0.001779906,86.86126,0.11676564,7.665722,-0.06777797,0.0
0.000686479,276.62125,8.703668,1195.2272,11896.147,36.44145,29704.41,1.93561,130.37746,0.29638126,0.2920961,0.49998048,0.08076348,0.0037312114,0.00032597283,0.0029936016,-0.002107794,6.1588755e-05,165.21971,42.342262,239.85953,22.221025,0.87598777,62.17724,65.113106,34.132812,0.0037666159,76.68539,0.5844908,5.2195473,0.20332098,0.0
0.95477784,461.60742,10.49326,1271.9675,17017.742,-236.87488,20024.584,2.7784455,123.0396,0.3252325,0.33240378,0.46702343,0.07483624,0.004836157,0.0003555941,0.0029073823,0.00095695903,-0.00017237588,148.65773,42.596928,227.18427,49.056362,0.7462272,59.288727,53.961914,49.122078,0.0014152335,71.889915,0.9046239,5.2367444,-0.11224353,0.0
0.17727013,131.21367,11.723203,1445.2607,27419.004,-31.647074,9344.824,2.5257576,105.202126,0.36192358,0.29855883,0.46448794,0.07550926,0.0048265294,7.91189e-05,0.003264411,-0.001413762,-9.337143e-05,194.04396,40.363525,271.99512,17.606367,0.8766836,65.2604,51.435806,47.914406,0.0015881031,70.317314,1.0724467,4.7352915,0.108657494,0.0
0.47592947,317.52338,9.93965,1206.3822,29447.55,-298.9333,23540.734,1.7681116,117.122086,0.3094836,0.26211226,0.4355689,0.06855182,0.0026445242,6.657707e-05,0.0047851377,-0.00019880527,-5.2804193e-05,180.01616,62.145267,254.36938,30.856283,0.8910803,64.36178,59.58189,42.26878,0.0024468624,89.65514,1.5900011,6.7951775,0.15898027,0.0
0.09813862,547.7131,10.597705,1068.1697,31966.117,-269.87894,19508.375,1.6916267,121.01262,0.3822385,0.35358703,0.6306637,0.06402347,0.0036558465,0.00014782093,0.0037607318,0.0013819768,-2.0839932e-05,183.55438,53.416492,264.36533,21.613625,0.8054333,54.40781,70.28112,44.77554,0.00212062,93.96942,0.18704931,5.3781104,0.09744197,0.0
0.6084264,50.479992,10.017773,1457.6238,16568.209,57.32589,21074.174,1.1338457,103.662926,0.34500492,0.3332325,0.56566805,0.07744972,0.0034277737,0.00029756094,0.0035533428,-0.001092106,3.6579844e-05,169.7927,41.9141,261.9483,48.577164,0.8420922,58.65772,72.97107,61.990795,0.0030663726,70.623955,0.46257403,4.2924657,0.123503506,0.0
0.89385664,694.8813,11.210753,951.2194,42111.38,-419.07825,30053.906,1.1560091,127.04357,0.30214366,0.36013395,0.48161492,0.059235405,0.0037185147,0.00025239232,0.0027064895,0.0007134983,0.00017873906,175.5601,47.65699,229.81859,29.612728,0.86906177,62.92567,54.101612,67.96679,0.00273114,93.49247,0.5720082,5.0835395,0.20234585,0.0
0.101747885,647.3329,10.324003,1356.6218,25121.12,-34.593704,26156.65,1.4174898,109.7164,0.38136494,0.2753938,0.44801039,0.066774204,0.0030560493,0.0003747846,0.0021596598,-0.000321363,0.00010433667,166.86809,47.844738,242.79556,25.819296,0.8330196,63.453114,55.40294,33.160404,0.0026707917,72.957306,0.68906385,6.1149116,0.16812196,0.0
0.2093264,299.43097,10.826769,942.37067,20357.602,238.71588,26112.625,2.5021012,102.872284,0.39316863,0.32987958,0.55744094,0.06989065,0.0028621901,0.00014592662,0.003072746,-0.0013284592,-1.6048727e-05,153.91377,20.363316,257.9925,12.602917,0.7923352,66.48062,62.766403,56.463306,0.003772566,72.75952,1.2123487,2.718373,0.1762499,0.0
0.90487146,661.58496,9.486529,1309.9247,28164.518,226.95607,22712.203,1.609713,107.28201,0.3304946,0.3210111,0.5511911,0.07464847,0.0035348306,0.00024410294,0.0045499858,0.0007546819,0.00017299352,164.74292,27.07923,261.22296,32.535362,0.8123077,59.177048,50.05733,49.26143,0.0022895797,65.51233,1.8762336,5.24878,0.08535644,0.0
0.75092936,460.5055,10.574483,1015.5694,18545.428,99.9523,25423.996,1.5621759,135.50548,0.394569,0.33766204,0.50306714,0.084080175,0.005318795,0.0002743383,0.00298237,-0.00013584185,-7.585871e-05,183.05739,46.44204,246.2365,22.495321,0.75974333,51.37897,56.199333,46.133915,0.0035602234,92.68086,0.43314922,4.5698576,-0.04328836,0.0
0.6454811,411.06607,10.600904,1215.0475,6709.492,-20.152397,27547.18,2.6694887,114.14259,0.35532075,0.31668437,0.4276225,0.06745954,0.005778848,0.00014092671,0.004527545,0.00043332076,0.00014672066,187.60745,59.75185,237.28297,15.29779,0.8065077,61.42499,50.4603,53.89486,0.0006791287,85.64487,0.6527379,5.3663087,0.03461828,0.0
0.00094023097,367.81686,8.97238,1406.9045,11238.638,-106.9464,28168.998,2.314857,132.7609,0.3765934,0.3560732,0.5299066,0.070903435,0.0031119275,4.5650984e-05,0.0035836347,-0.00050984306,3.3771626e-05,161.45802,41.66119,231.4411,42.075863,0.85469484,67.326805,65.76312,40.97975,0.0028823733,72.08845,1.4570714,8.143697,0.18383142,0.0
0.96479315,270.9556,9.746785,1154.6077,30024.72,-155.98456,26631.79,1.2913104,107.40643,0.38538143,0.36803892,0.5591955,0.0792423,0.005962278,0.00020944486,0.0039518196,0.0014411057,0.00016790864,180.0072,50.699356,212.1975,39.43789,0.7877214,65.9167,58.943718,50.869457,0.0025031879,71.7678,0.78841585,6.104112,0.20701095,0.0
inf,65.31662,10.059209,1322.0253,23413.1,139.95976,18367.04,0.67352194,144.19403,0.3317746,0.3398205,0.41857505,0.06805205,0.0033493515,0.00032462084,0.002566877,2.453549e-05,3.704022e-05,167.93578,48.67933,234.7886,31.477386,0.9174971,68.150856,73.59987,51.213715,0.0025272851,82.615295,1.6572858,8.563995,0.30034643,0.0
0.08396114,232.18378,10.736058,1095.8457,22266.906,-131.9695,24346.742,1.506812,126.53222,0.41250998,0.27031082,0.52006906,0.06665684,0.003865179,0.00016583517,0.0031124323,-1.2044966e-05,-9.0623e-06,145.14624,63.767258,252.17322,17.44954,0.8790992,57.208176,53.280266,52.074013,0.0021314356,78.5856,1.333926,5.6277122,0.11450611,0.0
0.6302527,228.95459,10.139452,1037.4401,39134.316,219.47581,23000.395,1.3368254,104.20602,0.4116515,0.41516635,0.52099127,0.07741935,0.003160549,0.000215997,0.0031065636,0.0006245259,-6.676953e-05,149.28644,36.434475,257.01257,41.5251,0.84728044,63.656807,51.27098,53.617077,0.00010364601,66.712395,0.13494205,9.744639,0.0693322,0.0
0.5014627,373.07272,11.436336,1349.7397,15529.641,-398.44812,27097.25,2.4487827,126.76079,0.33267266,0.40035826,0.5635659,0.080892235,0.005713186,0.00035050357,0.0041573695,-0.00019117366,4.263151e-05,194.74062,33.844173,263.8267,40.09848,0.89128995,60.884434,62.91169,49.6039,0.0023840717,79.0955,0.96627843,5.5936236,0.06215053,0.0
0.9432446,35.736668,9.657061,995.27966,37018.305,-1.4850796,32255.156,2.060051,141.06657,0.36337274,0.37181777,0.5409278,0.076369755,0.0036246697,0.0001675355,0.004888577,-0.0011331566,-9.943768e-05,171.3544,31.182283,237.94775,9.906866,0.8566037,49.337143,61.079113,75.55306,0.0025925841,79.98152,1.2444031,5.260513,0.124770135,0.0
0.14118432,566.1716,9.2451725,1226.3182,18575.76,139.33507,27717.205,1.2754766,112.542755,0.3226639,0.36249498,0.40788877,0.0683325,0.0034827753,0.00012697223,0.0029105262,0.00037919075,9.7732496e-05,151.46487,25.159388,254.06844,19.877783,0.8415119,58.01013,57.53396,40.856205,0.0028230394,97.19382,1.4489051,4.6789675,0.22470772,0.0
0.97161335,432.80823,10.044025,1146.8204,17262.648,282.55908,30636.688,1.8754833,127.55558,0.2875234,0.39353853,0.5080344,0.0741275,0.0042853984,0.00020670438,0.0019299588,0.0021474306,-2.6934042e-05,172.31726,28.018301,284.31128,20.622236,0.85817564,52.313892,56.730156,50.595585,0.002892282,70.13783,1.5742377,5.144741,-0.047929715,0.0
0.542501,461.1619,9.840991,1400.3619,13154.351,168.53995,17880.021,2.1585057,111.29011,0.33022705,0.27295077,0.5377185,0.072825655,0.0049457024,0.00024647336,0.0013657586,-0.0010797583,5.460891e-06,170.99648,46.451565,261.89722,23.869947,0.9082677,69.14407,58.95761,56.27765,0.0024570297,100.59409,0.5736948,7.023031,-0.04102212,0.0
0.9864135,151.528,9.979833,1282.6423,24609.697,249.57887,30333.477,1.2674736,115.266045,0.3614006,0.40650296,0.5515822,0.078481555,0.0061936756,0.00025962817,0.0011992137,0.00045701212,0.00013943331,184.37529,48.19881,260.54095,38.718037,0.87899446,50.137905,65.18538,65.87898,0.0037718455,88.433426,-0.0193824,6.409651,0.10299528,0.0
0.8692498,265.4661,9.095373,1158.0812,16522.621,-87.933914,34025.863,1.9821926,112.09633,0.3510952,0.35468647,0.39939737,0.07615425,0.0029977637,0.00014202068,0.0027484042,-0.00087040535,-6.18887e-05,167.70479,47.144165,265.2171,32.527782,0.8423462,46.182896,56.53227,66.78492,0.0027140053,90.7224,0.5110383,5.7751894,0.1981439,0.0
0.93332374,750.8578,10.611593,976.94525,26863.365,120.996414,28691.95,2.1681628,136.82109,0.35274407,0.2709835,0.47249898,0.08068488,0.0060150772,8.664434e-05,0.0037060645,5.4653567e-05,8.751485e-06,144.55002,62.199352,240.73288,40.770954,0.88675267,70.73265,69.101036,56.792953,0.0022091512,91.93829,1.3853819,6.786977,0.24652232,0.0
0.97921115,634.18976,8.981092,1279.8813,30635.342,-121.88193,25961.785,2.1553457,129.92691,0.299517,0.4077795,0.46360776,0.067453936,0.0031558396,0.00021656089,0.002623571,-0.00095875375,5.2618027e-05,141.02023,41.48948,257.88828,38.032684,0.8635554,63.76878,58.168083,59.97947,0.0024821344,99.74726,1.4911994,6.0304036,0.15092981,0.0
0.9493156,37.372112,9.963963,1151.9565,19419.002,-304.4124,19915.793,1.0791396,118.4585,0.4057431,0.3147093,0.5335461,0.067115106,0.0038360711,0.0002018283,0.0023853264,-0.0015547941,-7.0685106e-05,197.64001,36.47836,242.38731,15.374111,0.80116135,65.90603,58.395313,40.66224,0.0033727495,79.29555,1.0004002,9.608797,0.34380618,0.0
0.027930185,378.38135,9.8280115,1065.7449,36561.25,486.20474,33105.42,2.7738924,106.90804,0.33069506,0.32695404,0.50594515,0.0625051,0.003121386,8.181671e-05,0.0021349033,0.00077618595,4.7780586e-06,170.66458,51.13506,228.01309,45.478565,0.9030903,60.811035,67.42104,64.74446,0.0029352356,97.61505,1.0023413,4.448674,0.21683608,0.0
0.9999998,-41.77241,10.209663,953.8339,8431.316,23.65558,32281.102,1.1499373,106.713585,0.32424533,0.33762503,0.5425346,0.07689591,0.0028163204,0.00035789656,0.0033145638,0.0008382595,-1.9666102e-05,149.54187,30.380875,258.6315,29.147818,0.842068,60.673824,55.247055,46.13317,0.004207482,90.82802,1.5837071,4.686832,0.21078575,0.0
0.22774358,470.4656,8.350022,1162.3156,31949.846,-337.68985,35867.406,2.2253895,103.514824,0.33877423,0.35418794,0.5048088,0.068379745,0.006550614,0.00022425434,0.0026221992,-0.00023854164,7.554307e-05,183.97273,40.110447,256.64847,7.0640373,0.8781365,59.55976,53.825974,44.93798,0.0030599916,90.68214,1.1074172,5.3836675,0.08959269,0.0
inf,205.83243,9.741103,1199.1876,29576.16,-54.07654,25075.31,0.9679424,112.41054,0.33823878,0.38250136,0.5566293,0.07803091,0.004831378,0.00023585376,0.0033708129,0.0005107962,0.000115287396,156.28722,40.305305,265.75836,40.421337,0.81791824,58.747036,76.59798,62.58684,0.0019941158,92.07766,1.772431,7.6540694,0.13823572,0.0
inf,348.03873,8.901382,1388.6478,16688.91,-184.07594,35712.33,0.90051866,115.06584,0.41141862,0.3376582,0.5151054,0.07266301,0.0051420014,0.00010046861,0.0034763215,0.0015357857,0.00019868775,185.40555,41.868416,264.46777,29.899277,0.9528818,47.195488,61.888485,63.206352,0.0051149214,88.512665,0.6565413,4.278752,0.090925224,0.0
0.12920184,482.52472,9.57781,1512.8019,10048.257,139.66606,24454.68,1.9295211,116.29099,0.31340057,0.3463749,0.5346103,0.079386495,0.0034340809,2.562508e-05,0.0022812542,0.001774334,-1.6462618e-05,151.25237,39.847385,229.3306,17.985449,0.8906536,65.81662,54.653355,38.380093,0.0027304313,88.5388,1.3854617,5.4470067,0.23487622,0.0
0.99777055,92.735794,11.971428,1345.4515,19624.777,270.90927,41062.586,1.5125346,115.93956,0.37282598,0.38587368,0.58533823,0.07317434,0.0038670122,0.0003040624,0.0037625702,0.0004841045,0.00015932026,179.20802,43.447033,237.20383,31.137167,0.8650817,60.33114,53.862762,56.173164,0.0029492355,72.80523,1.5087284,7.053763,0.11032441,0.0
0.9966859,193.8076,9.596567,1203.5801,6460.1553,45.422085,42044.598,2.027739,127.107254,0.32260492,0.3185061,0.46012527,0.07345974,0.002750905,7.773136e-05,0.0026082338,-0.0006582532,0.00017505031,171.47276,38.676586,226.4044,30.127956,0.9034078,61.026554,53.112606,47.77577,0.0007442718,77.824524,1.5294659,7.3634973,0.12933569,0.0
0.2381583,111.20378,8.789508,1485.5369,6667.935,111.87449,29577.154,1.8121641,110.47471,0.38601574,0.25518185,0.49885452,0.06418801,0.0036564975,0.00016198796,0.0034576247,-0.000109638684,1.9623587e-05,177.8982,39.608185,254.37997,5.242141,0.83045715,52.916004,44.063305,46.738144,0.0023289674,89.508736,0.703387,6.024029,0.28539634,0.0
0.07278596,470.58286,9.336229,1339.482,29167.992,97.78729,17120.504,1.1776061,121.197365,0.3368232,0.38862348,0.48378456,0.070915386,0.005453293,0.00022313673,0.0036483195,0.001169343,8.764469e-05,166.86324,44.778103,231.5194,37.638557,0.8137218,69.42336,60.40444,46.69934,0.002690879,86.74149,1.1739202,5.3241568,0.06935267,0.0
inf,372.3063,11.063606,1380.8799,13861.44,-171.2266,26666.291,0.71912605,95.00704,0.38045064,0.3472863,0.5250855,0.071715936,0.004560089,0.00015528944,0.0056539406,0.0016350485,-5.1612933e-05,204.04077,37.23037,229.78023,6.914556,0.80819595,62.330166,62.292706,68.828064,0.0012311534,63.49472,0.26285186,8.018845,0.08892597,0.0
inf,338.22742,8.63479,1117.019,29784.098,-14.030623,17280.91,0.9465869,136.71704,0.3770584,0.30896333,0.52567637,0.077729814,0.003722531,0.00022245434,0.0040301178,-3.3844775e-05,-3.559638e-05,172.5858,42.205666,259.82422,35.204014,0.903636,60.65113,61.76794,62.121243,0.0014008209,87.09934,0.9670428,5.254108,0.18102527,0.0
0.65212727,361.93723,10.448134,1254.368,33230.758,106.715485,24986.785,2.0224771,131.05469,0.34108186,0.40763327,0.5230736,0.061000865,0.004241001,-1.6793634e-05,0.004138751,0.0009776412,0.00014562074,178.32527,49.056435,222.1186,16.05451,0.8332406,51.46332,57.511276,67.23681,0.004201389,71.347855,0.584454,5.1291046,0.12623475,0.0
0.42659333,545.8916,10.3864355,1222.3177,20619.736,221.96954,20869.402,2.1260364,119.594025,0.3251246,0.34237316,0.4756425,0.06946222,0.0046811807,0.00014620335,0.0033831722,0.0010034912,7.137663e-05,149.72626,26.094393,208.75615,8.745919,0.8886461,51.758186,71.99387,47.621754,0.0024720642,87.08603,0.8967764,7.226964,0.1053964,0.0
0.7111297,420.2993,10.587242,917.1337,36684.984,-84.89565,4133.868,1.1575814,134.89116,0.38314065,0.29174408,0.5201128,0.07189128,0.0032038454,0.00019014292,0.0034222081,-0.00036420338,4.7600093e-05,158.66995,24.896526,219.50572,19.222599,0.8716184,60.73087,58.343716,52.85045,0.0005151344,70.771484,0.5537336,3.4918885,-0.021721644,0.0
0.66063815,636.9565,11.241727,1148.3837,24616.738,-342.52246,20755.562,1.805721,110.00775,0.30489826,0.40784878,0.5240319,0.07769611,0.004789683,0.00014981022,0.002921772,-2.7869297e-05,-9.104302e-05,186.73482,53.23041,240.91652,10.527974,0.8208475,55.669044,46.624653,63.483036,0.0016918551,70.54304,0.6227797,9.761501,0.114380024,0.0
0.9075337,289.8472,11.202408,1135.9856,16253.437,99.99936,29628.1,2.429159,130.74117,0.36061397,0.27837262,0.5526822,0.076028585,0.0063448967,8.294209e-05,0.0042960495,0.00060490257,-0.00010336162,181.65634,50.737167,230.49084,32.309803,0.88035023,59.654743,53.588203,57.1276,0.0032574576,83.771935,1.0396092,3.8760767,0.040418394,0.0
0.42766133,139.04877,11.635364,1293.5408,13928.465,-131.41882,18987.406,2.1688416,125.127144,0.36628455,0.2995303,0.5452003,0.068711855,0.00409294,0.00028388185,0.003303641,0.0014933798,9.0428206e-05,163.30426,46.780296,279.45374,28.318909,0.81038034,55.847088,64.54125,54.249645,0.0019097418,90.38761,1.4306812,7.56804,0.12330116,0.0
0.18882483,290.82257,10.478739,1341.5208,13144.348,66.13654,11707.558,1.5274397,111.56685,0.33883187,0.38982034,0.54735905,0.07701701,0.0039559985,0.00022851862,0.0020403336,0.0014312718,5.3035536e-05,156.33734,40.892635,264.98978,35.92217,0.78705543,61.22694,62.098648,36.90716,0.0035086619,66.740135,0.07699773,3.7990086,0.21683846,0.0
0.16844323,618.2865,8.811921,1120.9858,23431.646,-11.817365,9858.943,1.7557148,115.30892,0.32174274,0.35528335,0.5062778,0.06766449,0.005301551,0.00026951244,0.002635783,0.00068911485,-3.4560602e-05,150.59796,35.43595,225.6195,44.290638,0.83280295,66.574394,46.88697,58.50561,0.00311917,72.45565,1.1521971,8.136195,0.093432486,0.0
0.98367006,357.91675,11.229809,1893.1581,21672.457,79.743866,17026.104,1.4099216,107.08314,0.33192354,0.35388023,0.5587387,0.081390366,0.0052515306,0.00034114224,0.003289242,0.000758094,-0.00014279148,142.35724,42.685028,276.7169,43.653286,0.8272115,64.75327,61.170578,53.16588,0.0025252765,80.78618,1.4937363,5.843547,-0.045888707,0.0
0.14369826,116.3141,10.252742,863.74445,9320.644,-61.182934,11226.585,2.4023514,114.27375,0.27225837,0.2908994,0.48009774,0.07923971,0.0029069567,0.00022636142,0.005691915,4.2430765e-05,0.00013395175,188.25287,40.762455,234.27594,57.086067,0.89824736,69.87868,69.81243,42.43706,0.003052992,68.1657,1.4830159,7.396509,0.064936034,0.0
0.6234131,499.6221,10.517048,1151.2296,34046.742,353.8882,23103.102,1.6609484,120.01138,0.37598404,0.3377302,0.4245406,0.06562678,0.0062000058,0.00010285946,0.0024382875,8.916051e-05,-8.8732886e-05,183.31003,44.86271,245.375,14.340521,0.82458174,44.26054,54.866096,50.332798,0.0035960737,89.814514,1.0299463,6.0725718,-0.10559658,0.0
0.27058774,126.81257,9.595896,1332.0872,21402.406,-171.17688,26576.863,1.6529869,120.79573,0.29164192,0.34013325,0.52853364,0.06352492,0.0060424577,0.00020396904,0.0017723085,-0.0006506967,8.01127e-05,183.49464,45.856823,259.2017,38.165546,0.7704205,55.66275,66.4937,44.670177,0.0013064388,82.0509,0.26861033,6.5711727,-0.08849091,0.0
0.42303592,253.57394,8.690047,1434.5907,16926.008,-225.3072,32394.686,1.8653823,106.34072,0.37607998,0.25241646,0.46731862,0.07098661,0.0039053992,0.000312787,0.004702923,0.00067844125,9.184893e-05,145.1055,30.48151,221.86024,24.41394,0.89371234,53.248844,55.803047,34.73048,0.0026039418,68.45397,1.2944297,6.269342,0.10228871,0.0
0.799057,503.43362,11.082152,1272.9652,23629.605,186.1012,10749.207,1.9268198,122.702065,0.36101466,0.3431002,0.5741275,0.063426256,0.0042456677,0.00019764595,0.0048553515,0.0018496393,-7.957125e-05,177.35765,38.685383,267.13425,20.40141,0.8279288,68.43845,56.10208,60.275135,0.00052748114,84.55511,1.20924,4.7200522,0.19464432,0.0
0.22861376,464.3305,10.796915,1021.03455,13900.419,513.70355,16903.734,2.8250988,98.32978,0.31178498,0.29669064,0.43849027,0.061729383,0.003942844,0.0002102747,0.003304601,0.00041307564,4.102786e-05,164.18312,43.691814,253.1697,24.145092,0.91241336,63.875355,47.446156,52.407803,0.0051117525,91.20104,0.6296203,2.8236732,0.055761304,0.0
0.8873715,364.58945,9.475421,951.704,23755.117,-69.57493,26382.018,2.3980327,108.33045,0.4189895,0.3165291,0.5672292,0.08092285,0.0016929565,0.00022999156,0.00231769,0.000329639,2.3317973e-05,170.8392,32.160343,271.2196,21.29844,0.93958783,66.47363,70.94341,46.37225,0.002370497,68.107254,1.1967578,4.918767,0.15070365,0.0
0.7790494,798.3798,10.448119,1202.9989,9228.342,33.626366,11759.354,2.2356038,133.83505,0.32330492,0.39340794,0.55357265,0.06474767,0.004714697,0.00026318975,0.0024110216,0.0022977132,3.2460033e-05,159.4143,42.259342,244.23189,49.738567,0.8297856,47.550053,62.57082,46.333305,0.0039662328,93.98135,0.8174738,3.5587993,0.045715656,0.0
0.85210663,618.72614,10.607162,1501.8267,19564.146,-76.442856,31188.492,1.9997938,121.1415,0.33047462,0.34268287,0.5435171,0.07055465,0.0038176298,0.00015851014,0.004446268,-0.0031257246,-5.648637e-06,170.2091,35.37,226.27386,19.324314,0.82133275,61.57126,69.791214,54.013187,0.0022571837,78.54937,0.7926052,10.878488,-0.004185488,0.0
inf,620.97314,10.876724,1394.1774,5874.4727,-25.011787,22017.863,0.690067,126.22048,0.3542504,0.35110024,0.4966725,0.07638288,0.0030221976,0.00032384435,0.0024839134,0.0009613272,-5.2251668e-05,163.80734,47.090908,241.37492,36.6304,0.88991755,59.269382,57.943882,50.79582,0.000335811,76.954666,0.10863715,8.550722,0.053766124,0.0
0.80935615,288.6463,10.910994,1289.9269,34125.004,466.79358,12303.087,1.9876533,101.889984,0.4202327,0.30755037,0.51999366,0.05890737,0.0050600027,0.00014172956,0.0023844473,-0.00064403156,-0.00017611346,163.2462,41.805374,254.22519,31.9428,0.8420708,56.989395,53.20607,35.212326,0.0022930258,65.23315,0.15979825,3.3883476,0.16029409,0.0
